id,label_lb,description_lb,class_id,class_label_lb,ner_tag
Q103661,Apatity,Stad am Oblast Murmansk a Russland,Q486972,Siidlung,LOC
Q126321,Eisenstadt,éisträichesch Stad,Q486972,Siidlung,LOC
Q128499,Jalta,Stad op der Krim,Q486972,Siidlung,LOC
Q133537,Munneref,belsch Uertschaft an der Gemeng Fäteler (Provënz Lëtzebuerg),Q486972,Siidlung,LOC
Q133540,Luxeroth,belsch Uertschaft an der Gemeng Atert (Provënz Lëtzebuerg),Q486972,Siidlung,LOC
Q133542,Neipärel,belsch Uertschaft an der Gemeng Maartel (Provënz Lëtzebuerg),Q486972,Siidlung,LOC
Q133546,Schuedeck,belsch Uertschaft an der Gemeng Atert (Provënz Lëtzebuerg),Q486972,Siidlung,LOC
Q133984,Honeref,belsch Uertschaft an der Gemeng Fäteler (Provënz Lëtzebuerg),Q486972,Siidlung,LOC
Q133988,Lottert,belsch Uertschaft an der Gemeng Atert (Provënz Lëtzebuerg),Q486972,Siidlung,LOC
Q133995,Saner,belsch Uertschaft an der Gemeng Fäteler (Provënz Lëtzebuerg),Q486972,Siidlung,LOC
Q134002,Aalmert,Duerf an der Belscher Province de Luxembourg,Q486972,Siidlung,LOC
Q134006,Warnech,belsch Uertschaft an der Gemeng Fäteler (Provënz Lëtzebuerg),Q486972,Siidlung,LOC
Q134011,Luschert,belsch Uertschaft an der Gemeng Atert (Provënz Lëtzebuerg),Q486972,Siidlung,LOC
Q134012,Burnon,belsch Uertschaft an der Gemeng Fäteler (Provënz Lëtzebuerg),Q486972,Siidlung,LOC
Q136223,Jerdewka,Stad a Russland,Q486972,Siidlung,LOC
Q136653,Zaamslagveer,Uertschaft an der Gemeng Terneuzen,Q486972,Siidlung,LOC
Q139747,Retranchement,Uertschaft an der Gemeng Sluis,Q486972,Siidlung,LOC
Q143722,Kaltan,Stad am Oblast Kemerowo a Russland,Q486972,Siidlung,LOC
Q146706,Zandstraat,Uertschaft an der Gemeng Terneuzen,Q486972,Siidlung,LOC
Q154002,Melekeok,Haaptstad vu Palau,Q486972,Siidlung,LOC
Q156072,Moriaanshoofd,Uertschaft an der Gemeng Schouwen-Duiveland,Q486972,Siidlung,LOC
Q156704,Kowel,Stad an der Ukrain,Q486972,Siidlung,LOC
Q159273,Arequipa,Stad an der Regioun Arequipa,Q486972,Siidlung,LOC
Q165887,Emmaus,kleng Uertschaft bei Jerusalem,Q486972,Siidlung,LOC
Q181929,Hundersingen,Quartier vun Herbertingen,Q486972,Siidlung,LOC
Q185508,Q185508,Wikimedia-Homonymiesäit,Q486972,Siidlung,LOC
Q188069,Giwenech,Uertschaft an der Gemeng Rouspert-Mompech,Q486972,Siidlung,LOC
Q202272,Florina,Stad a Griicheland,Q486972,Siidlung,LOC
Q208866,La Seyne-sur-Mer,Franséisch Gemeng,Q486972,Siidlung,LOC
Q1707,Kiel,"Landeshaaptstad vu Schleswig-Holstein, Däitschland",Q486972,Siidlung,LOC
Q1930,Ottawa,Haaptstad vu Kanada,Q486972,Siidlung,LOC
Q2841,Bogotá,Haaptstad vu Kolumbien,Q486972,Siidlung,LOC
Q3692,Riad,Haaptstad vu Saudi-Arabien,Q486972,Siidlung,LOC
Q3777,Ouagadougou,Haaptstad vum Burkina Faso,Q486972,Siidlung,LOC
Q3861,Doha,Haaptstad vum Katar,Q486972,Siidlung,LOC
Q5806,Mekka,Stad an Saudiarabien,Q486972,Siidlung,LOC
Q9787,Nuth,hollännesch Gemeng,Q486972,Siidlung,LOC
Q9928,Heemstede,hollännesch Gemeng,Q486972,Siidlung,LOC
Q23157,Somerset,Grofschaft an England,Q486972,Siidlung,LOC
Q33271,Đồng Nai,Provënz am Vietnam,Q486972,Siidlung,LOC
Q217610,Oranjestad,Haaptuert vun der Karibikinsel Sint Eustatius,Q486972,Siidlung,LOC
Q228666,Zuidlaren,Uertschaft an der Gemeng Tynaarlo,Q486972,Siidlung,LOC
Q254257,Nieuwerkerke,Uertschaft an der Gemeng Schouwen-Duiveland,Q486972,Siidlung,LOC
Q254407,Westenschouwen,Uertschaft an der Gemeng Schouwen-Duiveland,Q486972,Siidlung,LOC
Q300541,A Rocha Vella,spuenesch Gemeng,Q486972,Siidlung,LOC
Q319242,Caesarea,historesch Stad an Israel,Q486972,Siidlung,LOC
Q335602,Werpin,Duerf an der Gemeng Hotton,Q486972,Siidlung,LOC
Q367354,Thalassery,Stad an Indien,Q486972,Siidlung,LOC
Q380290,Arjuzanx,franséisch Uertschaft a fréier Gemeng am Departement Landes,Q486972,Siidlung,LOC
Q383467,Schuddebeurs,Uertschaft an der Gemeng Schouwen-Duiveland,Q486972,Siidlung,LOC
Q392360,Herbesthal,Duerf an der Gemeng Lontzen,Q486972,Siidlung,LOC
Q425820,'s-Heerenhoek,Uertschaft an der Gemeng Borsele,Q486972,Siidlung,LOC
Q465833,Schagen,Haaptuertschaft vun der Gemeng Schagen,Q486972,Siidlung,LOC
Q475718,The Bottom,Haaptuert vun der Karibikinsel Saba,Q486972,Siidlung,LOC
Q511696,Butterhuizen,Quartier vun Heerhugowaard,Q486972,Siidlung,LOC
Q516089,Draaibrug,Uertschaft an der Gemeng Sluis,Q486972,Siidlung,LOC
Q516951,Cahir,Stad an Irland,Q486972,Siidlung,LOC
Q519409,Laag Zuthem,Uertschaft an der Gemeng Raalte,Q486972,Siidlung,LOC
Q520311,Bëttel,Uertschaft an der Gemeng Tandel,Q486972,Siidlung,LOC
Q521056,Los Toldos,Siidlung an Argentinien,Q486972,Siidlung,LOC
Q568947,Émosson,Plaz an de Schwäizer Bierger,Q486972,Siidlung,LOC
Q600855,Haamstede,Uertschaft an der Gemeng Schouwen-Duiveland,Q486972,Siidlung,LOC
Q609734,Giischt,Uertschaft an der Gemeng Rouspert-Mompech,Q486972,Siidlung,LOC
Q614319,Brijdorpe,Uertschaft an der Gemeng Schouwen-Duiveland,Q486972,Siidlung,LOC
Q634854,Knapphouschent,Uertschaft an der Gemeng Wolz,Q486972,Siidlung,LOC
Q637158,Malderen,Belsch Uertschaft an der Gemeng Londerzeel,Q486972,Siidlung,LOC
Q641390,Breskens,Uertschaft an der Gemeng Sluis,Q486972,Siidlung,LOC
Q643955,Talas,Stad am Kirgisistan,Q486972,Siidlung,LOC
Q644082,Hoen,Uertschaft an der Gemeng Stengefort,Q486972,Siidlung,LOC
Q652899,Pëtten,lëtzebuergesch Uertschaft an der Gemeng Miersch,Q486972,Siidlung,LOC
Q659844,Klausen,"Gemeng am Landkrees Bernkastel-Wittlich, Däitschland",Q486972,Siidlung,LOC
Q660156,Scharendijke,Uertschaft an der Gemeng Schouwen-Duiveland,Q486972,Siidlung,LOC
Q661632,Hëpperdang,Uertschaft an der Gemeng Klierf,Q486972,Siidlung,LOC
Q675392,Mürren,Schwätzer Uertschaft,Q486972,Siidlung,LOC
Q733368,Hoofdplaat,Uertschaft an der Gemeng Sluis,Q486972,Siidlung,LOC
Q741975,Zaamslag,Uertschaft an der Gemeng Terneuzen,Q486972,Siidlung,LOC
Q797495,Baarland,Uertschaft an der Gemeng Borsele,Q486972,Siidlung,LOC
Q804298,Bakendorp,Uertschaft an der Gemeng Borsele,Q486972,Siidlung,LOC
Q806889,Banneux,Duerf an der Belsch,Q486972,Siidlung,LOC
Q814666,Beidler,lëtzebuergesch Uertschaft an der Gemeng Jonglënster,Q486972,Siidlung,LOC
Q818991,Bäreldeng,lëtzebuergesch Uertschaft an der Gemeng Walfer,Q486972,Siidlung,LOC
Q824187,Torfhaus,Quartier vun der Gemeng Oberharz,Q486972,Siidlung,LOC
Q830433,Ondenval,Sektioun vu Waimes,Q486972,Siidlung,LOC
Q833073,Pyinmana Naypyidaw,Haaptstad vu Myanmar,Q486972,Siidlung,LOC
Q861884,Chabua,"Stad an Assam, Indien",Q486972,Siidlung,LOC
Q883862,Blerick,Uertschaft an der Gemeng Venlo,Q486972,Siidlung,LOC
Q895235,Bourj Hammoud,Siidlung am Libanon,Q486972,Siidlung,LOC
Q912391,Ntchisi,Stad a Malawi,Q486972,Siidlung,LOC
Q913495,Marshalltown,Stad am US-Bundesstaat Iowa,Q486972,Siidlung,LOC
Q918449,Stavenisse,Uertschaft an der Gemeng Tholen,Q486972,Siidlung,LOC
Q920932,Eede,Uertschaft an der Gemeng Sluis,Q486972,Siidlung,LOC
Q933478,Haastert,Uertschaft an der Gemeng Biwer,Q486972,Siidlung,LOC
Q954965,Dreischor,Uertschaft an der Gemeng Schouwen-Duiveland,Q486972,Siidlung,LOC
Q962947,Gamboula,Stad an der Zentralafrikanescher Republik,Q486972,Siidlung,LOC
Q966374,Laurel,Stad am US-Bundesstaat Nebraska,Q486972,Siidlung,LOC
Q968169,Soiron,belsch Uertschaft,Q486972,Siidlung,LOC
Q971130,Nieuwe Niedorp,Uertschaft an der Gemeng Hollands Kroon,Q486972,Siidlung,LOC
Q979239,Fraiture,belsch Uertschaft an der Gemeng Vielsalm (Provënz Lëtzebuerg),Q486972,Siidlung,LOC
Q984957,Oud-Vossemeer,Uertschaft an der Gemeng Tholen,Q486972,Siidlung,LOC
Q992371,Bruinisse,Uertschaft an der Gemeng Schouwen-Duiveland,Q486972,Siidlung,LOC
Q1013189,Trstenik,Stad a Gemeng a Serbien,Q486972,Siidlung,LOC
Q1016078,Zowaasch,lëtzebuergesch Uertschaft,Q486972,Siidlung,LOC
Q1024699,Ouwerkerk,Uertschaft an der Gemeng Schouwen-Duiveland,Q486972,Siidlung,LOC
Q1024702,Renesse,Uertschaft an der Gemeng Schouwen-Duiveland,Q486972,Siidlung,LOC
Q1025352,Cadzand,Uertschaft an der Gemeng Sluis,Q486972,Siidlung,LOC
Q1025353,Cadzand-Bad,Uertschaft an der Gemeng Sluis,Q486972,Siidlung,LOC
Q1026504,Pülgön,Siidlung a Kirgisistan,Q486972,Siidlung,LOC
Q1059398,Chémery-sur-Bar,fréier franséisch Gemeng am Departement Ardennes,Q486972,Siidlung,LOC
Q1104305,Mellery,belsch Uertschaft,Q486972,Siidlung,LOC
Q1151153,Meesebuerg,Uertschaft an der Gemeng Fiels,Q486972,Siidlung,LOC
Q1241712,Meredo,spuenesch Gemeng,Q486972,Siidlung,LOC
Q1367662,Esigodini,Uert am Simbabwe,Q486972,Siidlung,LOC
Q1402001,Hengescht,fréier lëtzebuergesch Gemeng,Q486972,Siidlung,LOC
Q1444135,Rodange,Uertschaft an der Gemeng Péiteng,Q486972,Siidlung,LOC
Q1503983,Lysaker,Siidlung an Norwegen,Q486972,Siidlung,LOC
Q1526565,Siwebueren,Lieu-dit an der Stad Lëtzebuerg,Q486972,Siidlung,LOC
Q1559994,Q1559994,Wikimedia-Homonymiesäit,Q486972,Siidlung,LOC
Q1596330,Heinkenszand,Uertschaft an der Gemeng Borsele,Q486972,Siidlung,LOC
Q1725878,Canton des Saintes,fréier franséisch administrativ Andeelung,Q486972,Siidlung,LOC
Q1796833,Küchelscheid,Uertschaft an der Gemeng Bütgenbach,Q486972,Siidlung,LOC
Q1809061,'s-Heer Abtskerke,Uertschaft an der Gemeng Borsele,Q486972,Siidlung,LOC
Q1823167,Westeinde,Uertschaft an der Gemeng Bodegraven-Reeuwijk,Q486972,Siidlung,LOC
Q1828267,Knol,Uertschaft an der Gemeng Terneuzen,Q486972,Siidlung,LOC
Q1837613,Breedelt,lëtzebuergesch Uertschaft an der Gemeng Wäiswampech,Q486972,Siidlung,LOC
Q1840638,Grendel,belsch Uertschaft an der Gemeng Atert (Provënz Lëtzebuerg),Q486972,Siidlung,LOC
Q1846675,Capelle,Uertschaft an der Gemeng Schouwen-Duiveland,Q486972,Siidlung,LOC
Q1850893,De Hoeven,Quartier vu Beuningen,Q486972,Siidlung,LOC
Q1852114,Géidgen,Uertschaft an der Gemeng Ëlwen,Q486972,Siidlung,LOC
Q1861252,Bern,Uertschaft an der Gemeng Zaltbommel,Q486972,Siidlung,LOC
Q1866646,Elz,lëtzebuergesch Uertschaft an der Gemeng Réiden op der Atert,Q486972,Siidlung,LOC
Q1871458,Noordwelle,Uertschaft an der Gemeng Schouwen-Duiveland,Q486972,Siidlung,LOC
Q1871561,Wallesser,belsch Uertschaft an der Gemeng Léglise (Provënz Lëtzebuerg),Q486972,Siidlung,LOC
Q1882403,Nieuwesluis,Uertschaft an der Gemeng Sluis,Q486972,Siidlung,LOC
Q1888847,Villers-Deux-Églises,"Sektioun vu Cerfontaine, Wallounien",Q486972,Siidlung,LOC
Q1892693,Magele,Uertschaft an der Gemeng Twenterand,Q486972,Siidlung,LOC
Q1898001,Märjendaller Haff,Lieu-dit an der Gemeng Helperknapp,Q486972,Siidlung,LOC
Q1904017,Deuteren,Uertschaft an der Gemeng 's-Hertogenbosch,Q486972,Siidlung,LOC
Q1917858,Zuideinde,Uertschaft an der Gemeng Kampen,Q486972,Siidlung,LOC
Q1921936,Merlscheid,Uertschaft an der Gemeng Büllingen,Q486972,Siidlung,LOC
Q1922224,Duerscht,lëtzebuergesch Uertschaft an der Gemeng Parc Housen,Q486972,Siidlung,LOC
Q1923887,Steeën,Uertschaft an der Ärenzdallgemeng,Q486972,Siidlung,LOC
Q1925240,Masseler,Uertschaft an der Gemeng Géisdref,Q486972,Siidlung,LOC
Q1926178,Terblijt,Uertschaft an der Gemeng Valkenburg aan de Geul,Q486972,Siidlung,LOC
Q1938994,Samrée,Sektioun vun der Gemeng La Roche-en-Ardenne,Q486972,Siidlung,LOC
Q1945183,Moerbeek,Uertschaft an der Gemeng Hollands Kroon,Q486972,Siidlung,LOC
Q1959470,Metzert,belsch Uertschaft an der Gemeng Atert (Provënz Lëtzebuerg),Q486972,Siidlung,LOC
Q1949032,Weltrich,belsch Uertschaft an der Gemeng Léglise (Provënz Lëtzebuerg),Q486972,Siidlung,LOC
Q1957428,Rolleng,Uertschaft an der Gemeng Bous,Q486972,Siidlung,LOC
Q1968378,Akkerput,Uertschaft an der Gemeng Sluis,Q486972,Siidlung,LOC
Q1974602,Weydeg,lëtzebuergesch Uertschaft an der Gemeng Biwer,Q486972,Siidlung,LOC
Q1998591,Bigelbaach,Uertschaft an der Gemeng Reisduerf,Q486972,Siidlung,LOC
Q2000316,Parrt,belsch Uertschaft an der Gemeng Atert (Provënz Lëtzebuerg),Q486972,Siidlung,LOC
Q2004382,Psychiko,Quartier vun Athen,Q486972,Siidlung,LOC
Q2004484,Saassel,Uertschaft an der Gemeng Wëntger,Q486972,Siidlung,LOC
Q2007266,Q2007266,Siidlung,Q486972,Siidlung,LOC
Q2008461,Kwakkel,Uertschaft an der Gemeng Terneuzen,Q486972,Siidlung,LOC
Q2014213,Rush,Stad an Irland,Q486972,Siidlung,LOC
Q2018536,Loerbeek,Uertschaft an der Gemeng Montferland,Q486972,Siidlung,LOC
Q2025955,Buré-la-Ville,fréier franséisch Gemeng,Q486972,Siidlung,LOC
Q2028766,Strabeek,Uertschaft an der Gemeng Valkenburg aan de Geul,Q486972,Siidlung,LOC
Q2042777,Mauritsfort,Uertschaft an der Gemeng Terneuzen,Q486972,Siidlung,LOC
Q2043834,Ponta do Ouro,Wikimedia-Homonymiesäit,Q486972,Siidlung,LOC
Q2047779,Spontin,Sektioun vun Yvoir,Q486972,Siidlung,LOC
Q2055836,Romeldange,belsch Uertschaft an der Gemeng Fäteler (Provënz Lëtzebuerg),Q486972,Siidlung,LOC
Q2061045,Sy,Duerf an der Gemeng Ferrières,Q486972,Siidlung,LOC
Q2073805,Burgh,Uertschaft an der Gemeng Schouwen-Duiveland,Q486972,Siidlung,LOC
Q2075481,Essen,Lieu-dit an der Gemeng Miersch,Q486972,Siidlung,LOC
Q2083759,Graszode,Uertschaft an der Gemeng Borsele,Q486972,Siidlung,LOC
Q2085199,Waalsdref,Uertschaft an der Gemeng Tandel,Q486972,Siidlung,LOC
Q2094868,Haillot,Sektioun vun Ohey,Q486972,Siidlung,LOC
Q2103362,IJzeren,Uertschaft an der Gemeng Valkenburg aan de Geul,Q486972,Siidlung,LOC
Q2104954,Embourg,Sektioun vu Chaudfontaine,Q486972,Siidlung,LOC
Q2106954,Hoogmade,Uertschaft an der Gemeng Kaag en Braassem,Q486972,Siidlung,LOC
Q2113397,Harinsart,belsch Uertschaft,Q486972,Siidlung,LOC
Q2115138,Klein-Doenrade,Uertschaft an der Gemeng Schinnen,Q486972,Siidlung,LOC
Q2121740,Buerschdref,lëtzebuergesch Uertschaft an der Gemeng Rouspert-Mompech,Q486972,Siidlung,LOC
Q2144085,Grandsen,lëtzebuergesch Uertschaft an der Gemeng Klierf,Q486972,Siidlung,LOC
Q2152096,Appen,Uertschaft an der Gemeng Voorst,Q486972,Siidlung,LOC
Q2153458,Senzeilles,Sektioun vu Cerfontaine,Q486972,Siidlung,LOC
Q2161421,Schakeler,belsch Uertschaft an der Gemeng Atert (Provënz Lëtzebuerg),Q486972,Siidlung,LOC
Q2161559,Meer,Uertschaft an der Gemeng Twenterand,Q486972,Siidlung,LOC
Q2167159,Markelosebroek,Uertschaft an der Gemeng Hof van Twente,Q486972,Siidlung,LOC
Q2170182,Lanzerath,belsch Gemeng,Q486972,Siidlung,LOC
Q2174774,Rozendaal,Uertschaft an der Gemeng Krimpenerwaard,Q486972,Siidlung,LOC
Q2175548,Lellgen,Uertschaft an der Gemeng Kiischpelt,Q486972,Siidlung,LOC
Q2175671,Achterdijk,Uertschaft an der Gemeng Moerdijk,Q486972,Siidlung,LOC
Q2177559,Elsen,Uertschaft an der Gemeng Hof van Twente,Q486972,Siidlung,LOC
Q2178124,Nieuwe Molen,Uertschaft an der Gemeng Terneuzen,Q486972,Siidlung,LOC
Q2180402,Leschert,belsch Uertschaft an der Gemeng Atert (Provënz Lëtzebuerg),Q486972,Siidlung,LOC
Q2186381,Het Oudeland,Uertschaft an der Gemeng Borsele,Q486972,Siidlung,LOC
Q2202135,Maasband,Uertschaft an der Gemeng Stein,Q486972,Siidlung,LOC
Q2204547,Holkerveen,Uertschaft an der Gemeng Nijkerk,Q486972,Siidlung,LOC
Q2206626,Perkpolder,Uertschaft an der Gemeng Hulst,Q486972,Siidlung,LOC
Q2206659,Lamorménil,Uertschaft an der Gemeng Manhay,Q486972,Siidlung,LOC
Q2207106,Langeweegje,Uertschaft an der Gemeng Borsele,Q486972,Siidlung,LOC
Q2208974,Groede,Uertschaft an der Gemeng Sluis,Q486972,Siidlung,LOC
Q2217732,Haccourt,Sektioun vun der Gemeng Oupeye,Q486972,Siidlung,LOC
Q2225130,Melen,belsch Uertschaft,Q486972,Siidlung,LOC
Q2225613,Nieuwdorp,Uertschaft an der Gemeng Borsele,Q486972,Siidlung,LOC
Q2231276,Éimereng,Uertschaft an der Gemeng Schengen,Q486972,Siidlung,LOC
Q2232688,Q2232688,Wikimedia-Homonymiesäit,Q486972,Siidlung,LOC
Q2233581,Elshof,Uertschaft an der Gemeng Olst-Wijhe,Q486972,Siidlung,LOC
Q2236046,Cussigny,fréier franséisch Gemeng,Q486972,Siidlung,LOC
Q2239145,Q2239145,Wikimedia-Homonymiesäit,Q486972,Siidlung,LOC
Q2242811,Lopik,Uertschaft an der Gemeng Lopik,Q486972,Siidlung,LOC
Q2251441,Oudendijk,Uertschaft an der Gemeng Koggenland,Q486972,Siidlung,LOC
Q2252336,Kerkwerve,Uertschaft an der Gemeng Schouwen-Duiveland,Q486972,Siidlung,LOC
Q2253514,Valkenlaagte,Uertschaft an der Gemeng Berg en Dal,Q486972,Siidlung,LOC
Q2263776,Baneheide,Uertschaft an der Gemeng Simpelveld,Q486972,Siidlung,LOC
Q2277388,Laar,Uertschaft an der Gemeng Vught,Q486972,Siidlung,LOC
Q2282494,De Heeg,Quartier vu Maastricht,Q486972,Siidlung,LOC
Q2284369,Looperskapelle,Uertschaft an der Gemeng Schouwen-Duiveland,Q486972,Siidlung,LOC
Q2287035,Kapweiler,Uertschaft an der Gemeng Sëll,Q486972,Siidlung,LOC
Q2298103,Breedeweg,Uertschaft an der Gemeng Berg en Dal,Q486972,Siidlung,LOC
Q2299418,Zuidzande,Uertschaft an der Gemeng Sluis,Q486972,Siidlung,LOC
Q2299625,Oosterland,Uertschaft an der Gemeng Schouwen-Duiveland,Q486972,Siidlung,LOC
Q2305612,Boschhoven,Uertschaft an der Gemeng Baarle-Nassau,Q486972,Siidlung,LOC
Q2307619,’s-Gravenpolder,Uertschaft an der Gemeng Borsele,Q486972,Siidlung,LOC
Q2311907,Sprokkelbosch,verschwonne Plaz am Nord-Brabant,Q486972,Siidlung,LOC
Q2312749,Welsum,Uertschaft an der Gemeng Olst-Wijhe,Q486972,Siidlung,LOC
Q2314937,Westdorpe,Uertschaft an der Gemeng Terneuzen,Q486972,Siidlung,LOC
Q2319641,Kerspel Goor,Uertschaft an der Gemeng Hof van Twente,Q486972,Siidlung,LOC
Q2320230,Noordgouwe,Uertschaft an der Gemeng Schouwen-Duiveland,Q486972,Siidlung,LOC
Q2333402,Breinert,lëtzebuergesch Uertschaft an der Gemeng Biwer,Q486972,Siidlung,LOC
Q2335140,Papenveer,Uertschaft an der Gemeng Nieuwkoop,Q486972,Siidlung,LOC
Q2343644,Ranelagh,Uertschaft an Irland,Q486972,Siidlung,LOC
Q2345760,Colonjes,Uertschaft an der Gemeng Berg en Dal,Q486972,Siidlung,LOC
Q2345828,Pra-Loup,Schistatioun,Q486972,Siidlung,LOC
Q2345975,Haringhuizen,Uertschaft an der Gemeng Hollands Kroon,Q486972,Siidlung,LOC
Q2346411,Elkerzee,Uertschaft an der Gemeng Schouwen-Duiveland,Q486972,Siidlung,LOC
Q2347948,Kréindel,Uertschaft an der Gemeng Wëntger,Q486972,Siidlung,LOC
Q2349614,Q2349614,Wikimedia-Homonymiesäit,Q486972,Siidlung,LOC
Q2357312,Koekoek,Uertschaft an der Gemeng Borsele,Q486972,Siidlung,LOC
Q2359489,Soumoy,"Sektioun vu Cerfontaine, Wallounien",Q486972,Siidlung,LOC
Q2360031,Griete,Uertschaft an der Gemeng Terneuzen,Q486972,Siidlung,LOC
Q2360337,Tifariti,de facto Haaptstad vun der Demokratesch Arabescher Republik Sahara,Q486972,Siidlung,LOC
Q2365494,Hénkel,Uertschaft an der Gemeng Rouspert-Mompech,Q486972,Siidlung,LOC
Q2369893,Thimister,belsch Uertschaft,Q486972,Siidlung,LOC
Q2371676,Kosyn,Uertschaft an der Ukrain,Q486972,Siidlung,LOC
Q2372321,Grosthuizen,Uertschaft an der Gemeng Koggenland,Q486972,Siidlung,LOC
Q2379747,Knaphof,Uertschaft an der Gemeng Borsele,Q486972,Siidlung,LOC
Q2381830,Scherpenisse,Uertschaft an der Gemeng Tholen,Q486972,Siidlung,LOC
Q2383066,Elsenerbroek,Uertschaft an der Gemeng Hof van Twente,Q486972,Siidlung,LOC
Q2384894,Zijpe,Uertschaft an der Gemeng Schouwen-Duiveland,Q486972,Siidlung,LOC
Q2393518,Hodimont,Quartier vu Verviers,Q486972,Siidlung,LOC
Q2398820,Nieuwvliet-Bad,Uertschaft an der Gemeng Sluis,Q486972,Siidlung,LOC
Q2401663,Slepershaven,Uertschaft an der Gemeng Sluis,Q486972,Siidlung,LOC
Q2409715,Groussbéiwen,Lieu-dit zu Héiweng an der Gemeng Garnech,Q486972,Siidlung,LOC
Q2429157,Scheldeoord,Uertschaft an der Gemeng Borsele,Q486972,Siidlung,LOC
Q2432621,Blauwe Keet,fréier Uertschaft an der Gemeng Den Helder,Q486972,Siidlung,LOC
Q2434331,Nieuw-Milligen,Uertschaft an der Gemeng Apeldoorn,Q486972,Siidlung,LOC
Q2442320,Driewegen,Uertschaft an der Gemeng Terneuzen,Q486972,Siidlung,LOC
Q2454685,Vrouwenakker,Uertschaft an der Gemeng Nieuwkoop,Q486972,Siidlung,LOC
Q2460076,Sirjansland,Uertschaft an der Gemeng Schouwen-Duiveland,Q486972,Siidlung,LOC
Q2474718,Zëtteg,Uertschaft an der Gemeng Bech,Q486972,Siidlung,LOC
Q2482096,Halfweg,Uertschaft an der Gemeng Beemster,Q486972,Siidlung,LOC
Q2482684,Kruishoofd,Uertschaft an der Gemeng Sluis,Q486972,Siidlung,LOC
Q2490935,Wollbierg,Lieu-dit an der belscher Uertschaft Uewerelter (Provënz Lëtzebuerg),Q486972,Siidlung,LOC
Q2495578,Zuiddorpe,Uertschaft an der Gemeng Terneuzen,Q486972,Siidlung,LOC
Q2500733,Schoenaker,Quartier vu Beuningen,Q486972,Siidlung,LOC
Q2506501,Franière,Sektioun vu Floreff,Q486972,Siidlung,LOC
Q2517573,Leetem,Uertschaft an der Gemeng Wäiswampech,Q486972,Siidlung,LOC
Q2527921,Julianadorp aan Zee,Uertschaft an der Gemeng Den Helder,Q486972,Siidlung,LOC
Q2528857,Rathgar,Quartier vun Dublin,Q486972,Siidlung,LOC
Q2533640,Het Zand,Uertschaft an der Gemeng Terneuzen,Q486972,Siidlung,LOC
Q2541388,Zeldam,Uertschaft an der Gemeng Hof van Twente,Q486972,Siidlung,LOC
Q2542331,Nieuwe-Tonge,Uertschaft an der Gemeng Goeree-Overflakkee,Q486972,Siidlung,LOC
Q2545269,Nidrum,Uertschaft an der belscher Gemeng Bütgenbach,Q486972,Siidlung,LOC
Q2548280,Burghsluis,Uertschaft an der Gemeng Schouwen-Duiveland,Q486972,Siidlung,LOC
Q2555940,Hatten,belsch Uertschaft an der Gemeng Fäteler (Provënz Lëtzebuerg),Q486972,Siidlung,LOC
Q2559183,Näidsen,lëtzebuergesch Uertschaft,Q486972,Siidlung,LOC
Q2572878,Buddelerbaach,Lieu-dit an der Gemeng Biwer,Q486972,Siidlung,LOC
Q2575800,Empe,Uertschaft an der Gemeng Brummen,Q486972,Siidlung,LOC
Q2584522,Hien,Uertschaft an der Gemeng Neder-Betuwe,Q486972,Siidlung,LOC
Q2588970,Thull,Uertschaft an der Gemeng Schinnen,Q486972,Siidlung,LOC
Q2602431,Heek,Uertschaft an der Gemeng Valkenburg aan de Geul,Q486972,Siidlung,LOC
Q2616686,Hünningen,Uertschaft an der Gemeng Büllingen,Q486972,Siidlung,LOC
Q2617675,Perwez,Sektioun vun Ohey,Q486972,Siidlung,LOC
Q2618728,Mit Abu al-Kum,Duerf an Egypten,Q486972,Siidlung,LOC
Q2619439,Soye,Sektioun vu Floreffe,Q486972,Siidlung,LOC
Q2626276,Batangafo,Stad an der Zentralafrikanescher Republik,Q486972,Siidlung,LOC
Q2627134,Sluiskil,Uertschaft an der Gemeng Terneuzen,Q486972,Siidlung,LOC
Q2627357,Petit-Xivry,fréier franséisch Gemeng,Q486972,Siidlung,LOC
Q2620021,Elleng,lëtzebuergesch Uertschaft,Q486972,Siidlung,LOC
Q2620951,Gëtzen,lëtzebuergesch Uertschaft an der Käerch,Q486972,Siidlung,LOC
Q2621830,Clermont,belsch Uertschaft,Q486972,Siidlung,LOC
Q2624113,Sint-Annaland,Uertschaft an der Gemeng Tholen,Q486972,Siidlung,LOC
Q2636485,Sauerfeld,belsch Uertschaft an der Gemeng Fäteler (Provënz Lëtzebuerg),Q486972,Siidlung,LOC
Q2642612,Gribomont,Uertschaft an der Gemeng Herbeumont,Q486972,Siidlung,LOC
Q2642899,Próti,grichescht Duerf,Q486972,Siidlung,LOC
Q2664191,Tilleur,Sektioun vu Saint-Nicolas,Q486972,Siidlung,LOC
Q2676991,Hommert,Uertschaft an der Gemeng Nuth,Q486972,Siidlung,LOC
Q2677797,De Muis,Uertschaft an der Gemeng Terneuzen,Q486972,Siidlung,LOC
Q2691679,Uewerwampech,Uertschaft an der Gemeng Wëntger,Q486972,Siidlung,LOC
Q2691811,Reiler,lëtzebuergesch Uertschaft an der Gemeng Klierf,Q486972,Siidlung,LOC
Q2694816,Silenrieux,Sektioun vu Cerfontaine,Q486972,Siidlung,LOC
